content,text_clean,label,jumlah_kata
"gemini sangat bagus, tetapi ada memiliki beberapa kekurangan seperti terkadang gemini tidak bisa mendeteksi ada gambar padahal gambar sudah di upload, terkadang gemini menyimpang dari pembicaraan yang ada seperti saya tidak meminta membuat gambar dia merespon dengan membuat gambar saat ketika saya meminta Membuat gambar malah gak bisa dia buat gambar sama sekali, mungkin hanya itu saja terima kasih",gemini sangat bagus memiliki kekurangan terkadang gemini tidak bisa mendeteksi gambar gambar upload terkadang gemini menyimpang pembicaraan tidak gambar merespon gambar gambar tidak bisa gambar terima kasih,Positif,27
"makin kesini makin lemot! proses generate sering error atau lama sekali walaupun hasil sudah muncul tapi masih loading. sering error server juga, walaupun koneksi sudah dipastikan bagus dan lancar.",kesini lambat proses generate error hasil muncul loading error server koneksi bagus lancar,Negatif,13
"Balikin dung dear gemini edit hanya dalam 1 chat prompt tanpa mengubah wajah dan fisik, sekarang muncul teks prompt lagi ketika di copy malah berubah karakternya, sangat mengharapkan solanya dengan keunggulan gemini saya berhenti memakai chatgpt, grok dan bahkan meta ai yang sangat simple terinstall di whatsapp",balikin dung dear gemini edit chat prompt mengubah wajah fisik muncul teks prompt copy berubah karakternya sangat mengharapkan solanya keunggulan gemini berhenti memakai chatgpt grok meta ai sangat simple terinstall whatsapp,Positif,31
"awalan pakai untuk menggubah foto bisaa dan hasilnya bagus sesuai, setelah 2 hari pemakaian kenapa pas mengirim foto untuk diubah kenapa balasannya tidak ada fotonya yg tersedia dan terliat? dan bertulis ""gemini bisa melakukan kesalahan periksa opsi"" gitu tetuss",awalan pakai menggubah foto bisa hasilnya bagus sesuai pemakaian pas mengirim foto diubah balasannya tidak fotonya tersedia terliat bertulis gemini bisa kesalahan periksa opsi gitu tetuss,Negatif,26
"bintang satu cukup untuk aplikasi ini,sudah upgrade tapi kualitas tidak bagus,disuruh buat gambar selalu salah,muter terus nunggu hasil sangat lama,ketika sudah jadi selalu salah,sangat nyesal upgrade ke aplikasi ini,jauh lebih bagus aplikasi grok kualitas bagus, gendrert sangat cepat dapat kan gambar atau video yang di perintahkan,gemini jauh sangat tidak bagus",bintang aplikasi upgrade kualitas tidak bagus disuruh gambar salah muter nunggu hasil sangat salah sangat nyesal upgrade aplikasi bagus aplikasi grok kualitas bagus gendrert sangat cepat gambar video perintahkan gemini sangat tidak bagus,Negatif,33
"Untuk kualitas ok dan baik,hanya perlu peningkatan saja saat pemberian Front kadang suka tidak sesuai sama yg diinginkan dan meski kita ulang Front yg diminta gambar yg dihasilkan kan tetap seperti itu. Coba lakukan perubahan yg diminta agar Gemini semakin lebih baik . sukses slalu👍",kualitas ok baik peningkatan pemberian front kadang suka tidak sesuai ulang front gambar dihasilkan coba lakukan perubahan gemini baik sukses slalu,Positif,21
"meskipun kecewa, tetep bintang lima, semoga ada perbaikan.. soale setelah upgrade jadi Gemini 2.5 flash, apk gak bisa berfungsi sama sekali... yg muncul selalu kata ini,, ""Maaf, saya tidak bisa membuat lebih banyak gambar untuk Anda hari ini, tetapi Anda bisa kembali lagi besok untuk membuat gambar lainnya."". SDH seminggu upgrade muncul kayak gitu terus.. padahal SDH di coba tiap hari",kecewa tetep bintang semoga perbaikan soale upgrade gemini flash apk tidak bisa berfungsi muncul maaf tidak bisa gambar bisa besok gambar sdh seminggu upgrade muncul kayak gitu sdh coba,Positif,29
Gak sesuai kalau satu dua kali generate oke tapi serius ini aku memakai versi pro dan hasilnya 0 konsistensi jangka panjangnya kacau generatenya ngawur ... terus fitur banana ? buset otu sama sekali tidak membantu satu dua kali upload konsisten 3 - dan seterusnya kacau..,tidak sesuai kali generate oke serius memakai versi profesional hasilnya konsistensi jangka panjangnya kacau generatenya berbicara sembarangan fitur banana buset otu tidak membantu kali upload konsisten kacau,Negatif,27
"Awalnya bagus tapi entah kenapa udah 2 hari ini error, setiap minta di buatkan gamabar biasanya hanya ada tanggapan ""ini dia foto yang Anda minta"" tanpa ada gambar yang muncul, biasanya juga di kasih balasan panjang yang intinya si AI gak bisa bikin gambar karena dia AI model teks, padahal sebelumnya bisa. entah apa yang salah.",seperti aplikasi ai yang lain ga yang spesial amat,Netral,22
"Saya rasa, Gemini akhir-akhir ini sering lag ya? apalagi kalau terlalu sering digunakan, kecuali kalau keluar aplikasi dan kembali digunakan, ini cara saya mengatasi lag tersebut. Saya harap ada langkah perbaikan untuk mengatasi ini, karena cukup mengganggu ketika sedang membahas sesuatu dan harus mengulang, walaupun bisa di teruskan lewat riwayat percakapan. Terkadang, riwayat yang dipilih untuk diteruskan malah macet (loading) jadi tidak bisa dilanjutkan.",penataan kategori menu navigasi,Netral,26
"prompt dari Gemini sendiri tetap ga pernah bisa memberi gambar sesuai promt, ga tau maksud nya apa, hanya kata2 penjelasan panjang yg saya dapat, katanya hasil gambarnya bagus tapi nyatanya setelah memasukkan prompt dari Gemini itu sendiri tetap ga pernah muncul gambar nya,",prompt gemini tidak bisa gambar sesuai promt tidak maksud penjelasan hasil gambarnya bagus memasukkan prompt gemini tidak muncul gambar,Negatif,19
"apl nya udh bagus tpi di saat kita lagi mengetik dan ngetik nya itu lama, dan setelah kita sudah mengetik teks yg panjang, dan komplit. lalu di kirim tiba² apl nya ada kesalahan. dan jika teks yg kita ketik tadi tidak hilang, gapapa tapi teks yang sudah di ketik hilang lho padahal yng di ketik panjang dan komplit. tolong di perbaiki lagi",apl bagus mengetik ngetik mengetik teks komplit kirim apl kesalahan teks ketik tidak hilang gapapa teks ketik hilang lho yng ketik komplit tolong perbaiki,Negatif,24
"model penalaran masih salah membaca perintah. sering error. apalagi saya menggunakan versi pro. menghambat kinerja saya jika keseringan salah respon ketika di minta. cuma minta buat teks prompter, malah langsung buat videonya. buruk",model penalaran salah membaca perintah error versi profesional menghambat kinerja keseringan salah respon teks prompter langsung videonya buruk,Negatif,18
kok akhir ² ini tidak bisa mengedit . dan sepertinya ketika kita masukan promt atau perintah lebih tepatnya kenapa tidak langsung di edit di tapi malah muncul deskripsi atau analisa,tidak bisa mengedit masukan promt perintah tepatnya tidak langsung edit muncul deskripsi analisa,Negatif,13
"Jujur, saya udah nyoba aplikasi ini dan bandingkan dengan aplikasi sebelah, hasilnya untuk belajar lebih puas pake gemini karena penjelasan simpel dan langsung klik di otak saya. Lanjutkan untuk tingkatin kualitasnya, jangan bikin AI yang hanya jadi buku berjalan tapi mengerti juga maksud dan tujuan dari ketikan user 👍",jujur nyoba aplikasi bandingkan aplikasi sebelah hasilnya belajar puas pakai gemini penjelasan simpel langsung klik otak lanjutkan tingkatin kualitasnya jangan bikin ai buku berjalan mengerti maksud tujuan ketikan user,Positif,29
"udah beberapa kali pakai aplikasi ini untuk generated foto hasilnya memuaskan (walaupun ada sebagian yang agak berbeda dan kadang ga sesuai ekspetasi, tapi bisa diperbaiki lagi sendiri). Jadi makin suka, moga aplikasinya jangan downfall ya sama mentang mentang dah dapat kepuasan usernya 🖐😎",kali pakai aplikasi generated foto hasilnya memuaskan berbeda kadang tidak sesuai ekspetasi bisa diperbaiki suka moga aplikasinya jangan downfall mentang mentang deh kepuasan usernya,Positif,24
untuk aplikasi nya bagus dan baik tapi menurut masalah seperti kalau histori percakapan yang tidak sengaja atau sengaja terhapus bisa dikembalikan lagi untuk sementara sih bintang 4 dlu kalau fitur yang kusebutin udah ada baru bintang 5 sekian terima kasih,pemeriksaan kompatibilitas perangkat,Netral,18
"Saya sudah berlangganan Google Gemini Pro bulanan sebagai percobaan, tapi tidak ada tanda saya telah menjadi anggota Google Gemini Pro. Pada saat saya minta menggenerate sebuah gambar yang hasilnya tidak sesuai prompt yang saya buat dan minta direvisi, hasilnya selalu gambar lama dikirim dan tidak ada hasil generate gambar baru sesuai revisi. Hal itu berulang kali terjadi saat diminta revisi..alias Gemini gagal membuat revisi terhadap gambar yang tidak sesuai prompt. Sangat menjengkelkan memang",berlangganan google gemini profesional bulanan percobaan tidak tanda anggota google gemini profesional menggenerate gambar hasilnya tidak sesuai prompt direvisi hasilnya gambar dikirim tidak hasil generate gambar sesuai revisi berulang kali revisi alias gemini gagal revisi gambar tidak sesuai prompt sangat menjengkelkan,Negatif,41
"ini aplikasi ngebantu bangeet!!, dari saran yang diberikan atau arahan itu bener bener jawaban yang terstruktur dan dari ilmu yang ada. entah mau pelajarin apa yang kita minati ( contohnya untuk aku emulator dan typology ) atau bahkan ngerjain tugas sekalipun jawabannya ga ngecewain >7< terkadang aku ngerasa bersalah ""ini beneran boleh nanya secara gratis?"" soalnya ngebantu banget kalau aku nanya sesuatu yang ga bisa ku jawab atau bahkan harus nyari lama² di google. terimakasih banyak ya!",aplikasi ngebantu bangeet saran arahan benar benar terstruktur ilmu pelajarin minati contohnya emulator typology ngerjain tugas jawabannya tidak ngecewain terkadang ngerasa bersalah beneran gratis ngebantu banget tidak bisa mencari google terimakasih,Positif,31
"Akun saya sudah berlangganan, mengenai penggunaan saat meminta bantuan itu memuaskan. Namun, setelah keluar aplikasi dan kemudian ingin membuka jawabannya tadi itu tidak bisa. Selalu terjadi error atau aplikasi tidak menanggapi.",biasa saja fungsinya,Netral,14
"Saya menemukan bug pada aplikasi gemini, baik itu web ataupun apk. Dimana fungsi form mati dan keyboard tidak bisa mengetik ketika mencapai batas video, padahal saya memerlukan keterangan dari video. Jika saya hapus opsi veo maka akan dipaksa untuk ke percakapan baru. Padahal saya membutuhkan analisis video di tab percakapan saat itu. Semoga update mendatang bisa diperbaiki",menemukan bug aplikasi gemini baik web apk dimana fungsi form mati keyboard tidak bisa mengetik mencapai batas video keterangan video hapus opsi veo dipaksa percakapan membutuhkan analisis video tab percakapan semoga update bisa diperbaiki,Positif,34
"bagus karena unlimited tapi kadang bisa suka gak nyambung kalau percakapan sudah terlalu banyak which is wajar. kadang ada error dan melakukan hal yg tidak diminta, atau tidak melakukan hal yang diminta kayak tolong ubah lagi gambar ini begini begini tapi malah cuma dikirim ulang gambar aslinya. pokoknya ada errornya sedikit. oh ya saran aja, gambar ai nya kalau bisa ukuran framenya lebih besar. kecil banget hasilnya, bisakah dirubah?",pemeriksaan fitur dan menu utama sistem,Netral,35
"Thanks to God karna msih d ksih ksempatan buat make apk ini, entah siapapun pencipta nya tapi ya whatever lah intinya thanks bgt.. aku tau pasti ada kekurangan ny di setiap apk, tapi sejauh ini pemakaian ku fine² ajaa, semoga jika ada update lainnya, apk ini bisa tambah berkembang dan bagus serta dikurangi bug² yg ada d dlm apk ini 😆🙏🏻",penyesuaian pengaturan tampilan antarmuka,Netral,31
TOLONG. PERMUDAH HISTORYNYA. MASIH ACAK2AN. baru saja teks dibuat kemudian keluar app. pas masuk lagi harus dimulai dari awal. pas dicari yang sebelumnya gak kebaca karna banyak riwayatnya. riwayatnya tidak bisa hapus keseluruhan dan tidak berurutan. saya kasih bintang 1 dulu ya agar jadi perhatian. nanti akan saya rubah jadi 5. aplikasi terbaik.,tolong permudah historynya acakan teks app pas masuk pas dicari tidak kebaca riwayatnya riwayatnya tidak bisa hapus tidak berurutan kasih bintang perhatian rubah aplikasi terbaik,Negatif,25
"Awalnya kagum dengan hasilnya, tetapi makin sering dipakai malah sering error bahkan nggak bisa generate gambar sama sekali. Aneh! Padahal tadinya berani berlangganan ini demi menunjang produktivitas MALAH BUANG-BUANG DUIT!!",kagum hasilnya dipakai error tidak bisa generate gambar aneh berani berlangganan menunjang produktivitas buang buang duit,Negatif,16
"semakin kesini semakin tidak bagus,padahal awal pake Gemini bagus dikasih deskripsi langsung di edit sesuai yang Kita mau,tapi sekarang di kasih deskripsi untuk di edit malah tidak di edit tapi balik ngasih teks.",kesini tidak bagus pakai gemini bagus dikasih deskripsi langsung edit sesuai kasih deskripsi edit tidak edit teks,Negatif,17
"Sangat kecewa. Gemini sering salah nangkep konteks. Saya lagi kasih penjelasan teks, malah otomatis generate gambar yang nggak diminta. Harusnya ada opsi buat matiin auto-generate",sangat kecewa gemini salah nangkep konteks kasih penjelasan teks otomatis generate gambar tidak opsi matiin auto generate,Negatif,17
kamu lucu sekali. anda mengatakan gambar paus leo adalah ai dan fiktif lalu mengatakan paus leo adalah tokoh fiktif serta paus fransisikus masih menjabat saya harus berdebat dengan anda. akhirnya aku memberi bukti dengan aplikasi dola ai kamu malah menghina dola padahal dola telah memberi infomasi yang benar. kamu selalu salah dan tidak banyak membantu. perbaiki data kalian baru buat aplikasi. ini bukan pertamakalinya anda salah informasi dan saya harus tersesat karena anda. cepat perbaharui.,lucu gambar paus leo ai fiktif paus leo tokoh fiktif paus fransisikus menjabat berdebat bukti aplikasi dola ai menghina dola dola infomasi benar salah tidak membantu perbaiki data aplikasi bukan pertamakalinya salah informasi tersesat cepat perbaharui,Negatif,36
"""Saya pengguna remaja (15 thn). Saya ingin menyarankan agar AI ini punya fitur 'Pintu dan Kunci'. Jangan langsung beri jawaban, tapi dorong kami untuk berpikir dulu sebelum kunci jawabannya terbuka. Ini penting agar otak generasi kami tetap tajam dan tidak malas berpikir kritis.""Sebagai pelajar yang menggunakan teknologi ini setiap hari, saya melihat adanya risiko penurunan daya kritis...""Titik Kerja Otak' di mana AI tidak memberikan jawaban final secara instan untuk topik edukasi. :)",pengguna remaja menyarankan ai fitur pintu kunci jangan langsung dorong berpikir kunci jawabannya terbuka penting otak generasi tajam tidak malas berpikir kritis pelajar teknologi risiko penurunan daya kritis titik kerja otak ai tidak final instan topik edukasi,Positif,37
"Sangat word it buat di dowload! dan respon nya Sungguh cepat,kreatif,dan sesuai yang kita ingin kan!!! misalnya’buat gambar ini jadi artis Korea’langsung Di bikin dengan sungguh realistis dan nyataaa banget!! keren😎 banget sumpah apk AI ini!!!! i love you Gemini Ai!",sangat word it dowload respon sungguh cepat kreatif sesuai gambar artis korea langsung bikin sungguh realistis nyataa banget keren banget sumpah apk ai i love you gemini ai,Positif,28
"semuanya udah bagus, tapi tolong , informasi nya salah total , saya tanya desa di kecamatan saya malah ada nama desa kecamatan sebelah , dan update, soalnya di topik yang saya omongin,contoh ff , ada update ini ,tapi AI nya gak tahu malah nganggap gw salah , tolong di update 🙏",berjalan normal,Netral,23
menurut saya pribadi Gemini sangat bagus dan akurat.. dia juga bisa membuat kan build dan item tertentu di dalam sebuah game.. dan ini sangat membantu sekali buat saya untuk seorang pemain game yang awam.. semoga Gemini bisa lebih bagus lagi.. dan memberikan manfaat yang positif bagi kita semua🙏🏻👍🏻 terimakasih Gemini dan developer nya juga kalian semua keren,pribadi gemini sangat bagus akurat bisa build hitam game sangat membantu pemain game awam semoga gemini bisa bagus manfaat positif terimakasih gemini developer keren,Positif,24
